"","topic","language","term","platform","done"
"2305","Bong cloud chess opening","pt","Bong na nuvem de xadrez de abertura","dailymotion","True"
"2306","Bong cloud chess opening","ur","بونگ کلاؤڈ شطرنج کا افتتاح۔","youtube","True"
"2307","Bong cloud chess opening","ur","بونگ کلاؤڈ شطرنج کا افتتاح۔","dailymotion","True"
"2308","Bong cloud chess opening","de","Bong Cloud Schach Eröffnung","youtube","True"
"2309","Bong cloud chess opening","de","Bong Cloud Schach Eröffnung","dailymotion","True"
"2310","Bong cloud chess opening","jp","ボンクラウドチェスオープニング","youtube","True"
"2311","Bong cloud chess opening","jp","ボンクラウドチェスオープニング","dailymotion","True"
"2312","Bong cloud chess opening","id","Pembukaan catur awan Bong","youtube","True"
"2313","Bong cloud chess opening","id","Pembukaan catur awan Bong","dailymotion","True"
"2314","Brazilian Carnaval","en","Brazilian Carnaval","youtube","True"
"2315","Brazilian Carnaval","en","Brazilian Carnaval","dailymotion","True"
"2316","Brazilian Carnaval","zh-cn","巴西狂欢节","youtube","True"
"2317","Brazilian Carnaval","zh-cn","巴西狂欢节","dailymotion","True"
"2318","Brazilian Carnaval","hi","ब्राज़ीलियाई कार्निवल","youtube","True"
"2319","Brazilian Carnaval","hi","ब्राज़ीलियाई कार्निवल","dailymotion","True"
"2320","Brazilian Carnaval","es","Carnaval brasileño","youtube","True"
"2321","Brazilian Carnaval","es","Carnaval brasileño","dailymotion","True"
"2322","Brazilian Carnaval","ar","كرنفال البرازيلي","youtube","True"
"2323","Brazilian Carnaval","ar","كرنفال البرازيلي","dailymotion","True"
"2324","Brazilian Carnaval","bn","ব্রাজিলিয়ান কার্নভাল","youtube","True"
"2325","Brazilian Carnaval","bn","ব্রাজিলিয়ান কার্নভাল","dailymotion","True"
"2326","Brazilian Carnaval","fr","Carnaval brésilien","youtube","True"
"2327","Brazilian Carnaval","fr","Carnaval brésilien","dailymotion","True"
"2328","Brazilian Carnaval","ru","Бразильский карнавал","youtube","True"
"2329","Brazilian Carnaval","ru","Бразильский карнавал","dailymotion","True"
"2330","Brazilian Carnaval","pt","Carnaval brasileiro","youtube","True"
"2331","Brazilian Carnaval","pt","Carnaval brasileiro","dailymotion","True"
"2332","Brazilian Carnaval","ur","برازیلی کارنیول۔","youtube","True"
"2333","Brazilian Carnaval","ur","برازیلی کارنیول۔","dailymotion","True"
"2334","Brazilian Carnaval","de","Brasilianischer Karneval","youtube","True"
"2335","Brazilian Carnaval","de","Brasilianischer Karneval","dailymotion","True"
"2336","Brazilian Carnaval","jp","ブラジルのカーニバル","youtube","True"
"2337","Brazilian Carnaval","jp","ブラジルのカーニバル","dailymotion","True"
"2338","Brazilian Carnaval","id","Karnaval Brasil","youtube","True"
"2339","Brazilian Carnaval","id","Karnaval Brasil","dailymotion","True"
"2340","Dover port protestors","en","Dover port protestors","youtube","True"
"2341","Dover port protestors","en","Dover port protestors","dailymotion","True"
"2342","Dover port protestors","zh-cn","多佛港抗议者","youtube","True"
"2343","Dover port protestors","zh-cn","多佛港抗议者","dailymotion","True"
"2344","Dover port protestors","hi","डोवर बंदरगाह प्रदर्शनकारी","youtube","True"
"2345","Dover port protestors","hi","डोवर बंदरगाह प्रदर्शनकारी","dailymotion","True"
"2346","Dover port protestors","es","Manifestantes del puerto de Dover","youtube","True"
"2347","Dover port protestors","es","Manifestantes del puerto de Dover","dailymotion","True"
"2348","Dover port protestors","ar","متظاهرو ميناء دوفر","youtube","True"
"2349","Dover port protestors","ar","متظاهرو ميناء دوفر","dailymotion","True"
"2350","Dover port protestors","bn","ডোভার বন্দরের বিক্ষোভকারীরা","youtube","True"
"2351","Dover port protestors","bn","ডোভার বন্দরের বিক্ষোভকারীরা","dailymotion","True"
"2352","Dover port protestors","fr","Les manifestants du port de Douvres","youtube","True"
"2353","Dover port protestors","fr","Les manifestants du port de Douvres","dailymotion","True"
"2354","Dover port protestors","ru","Протестующие в порту Дувра","youtube","True"
"2355","Dover port protestors","ru","Протестующие в порту Дувра","dailymotion","True"
"2356","Dover port protestors","pt","Manifestantes do porto de Dover","youtube","True"
"2357","Dover port protestors","pt","Manifestantes do porto de Dover","dailymotion","True"
"2358","Dover port protestors","ur","ڈوور پورٹ پر مظاہرین","youtube","True"
"2359","Dover port protestors","ur","ڈوور پورٹ پر مظاہرین","dailymotion","True"
"2360","Dover port protestors","de","Demonstranten im Hafen von Dover","youtube","True"
"2361","Dover port protestors","de","Demonstranten im Hafen von Dover","dailymotion","True"
"2362","Dover port protestors","jp","ドーバー港の抗議者","youtube","True"
"2363","Dover port protestors","jp","ドーバー港の抗議者","dailymotion","True"
"2364","Dover port protestors","id","Pemrotes pelabuhan Dover","youtube","True"
"2365","Dover port protestors","id","Pemrotes pelabuhan Dover","dailymotion","True"
"2366","Enjoy free public transport","en","Enjoy free public transport","youtube","True"
"2367","Enjoy free public transport","en","Enjoy free public transport","dailymotion","True"
"2368","Enjoy free public transport","zh-cn","享受免费公共交通","youtube","True"
"2369","Enjoy free public transport","zh-cn","享受免费公共交通","dailymotion","True"
"2370","Enjoy free public transport","hi","निःशुल्क सार्वजनिक परिवहन का आनंद लें","youtube","True"
"2371","Enjoy free public transport","hi","निःशुल्क सार्वजनिक परिवहन का आनंद लें","dailymotion","True"
"2372","Enjoy free public transport","es","Disfruta del transporte público gratuito","youtube","True"
"2373","Enjoy free public transport","es","Disfruta del transporte público gratuito","dailymotion","True"
"2374","Enjoy free public transport","ar","استمتع بوسائل النقل العام المجانية","youtube","True"
"2375","Enjoy free public transport","ar","استمتع بوسائل النقل العام المجانية","dailymotion","True"
"2376","Enjoy free public transport","bn","বিনামূল্যে গণপরিবহন উপভোগ করুন","youtube","True"
"2377","Enjoy free public transport","bn","বিনামূল্যে গণপরিবহন উপভোগ করুন","dailymotion","True"
"2378","Enjoy free public transport","fr","Profitez des transports en commun gratuits","youtube","True"
"2379","Enjoy free public transport","fr","Profitez des transports en commun gratuits","dailymotion","True"
"2380","Enjoy free public transport","ru","Наслаждайтесь бесплатным общественным транспортом","youtube","True"
"2381","Enjoy free public transport","ru","Наслаждайтесь бесплатным общественным транспортом","dailymotion","True"
"2382","Enjoy free public transport","pt","Aproveite o transporte público gratuito","youtube","True"
"2383","Enjoy free public transport","pt","Aproveite o transporte público gratuito","dailymotion","True"
"2384","Enjoy free public transport","ur","مفت پبلک ٹرانسپورٹ سے لطف اٹھائیں۔","youtube","True"
"2385","Enjoy free public transport","ur","مفت پبلک ٹرانسپورٹ سے لطف اٹھائیں۔","dailymotion","True"
"2386","Enjoy free public transport","de","Genießen Sie kostenlose öffentliche Verkehrsmittel","youtube","True"
"2387","Enjoy free public transport","de","Genießen Sie kostenlose öffentliche Verkehrsmittel","dailymotion","True"
"2388","Enjoy free public transport","jp","無料の公共交通機関をお楽しみください","youtube","True"
"2389","Enjoy free public transport","jp","無料の公共交通機関をお楽しみください","dailymotion","True"
"2390","Enjoy free public transport","id","Nikmati transportasi umum gratis","youtube","True"
"2391","Enjoy free public transport","id","Nikmati transportasi umum gratis","dailymotion","True"
"2392","Amsterdam Albert Heijn stores glued shut","en","Amsterdam Albert Heijn stores glued shut","youtube","True"
"2393","Amsterdam Albert Heijn stores glued shut","en","Amsterdam Albert Heijn stores glued shut","dailymotion","True"
"2394","Amsterdam Albert Heijn stores glued shut","zh-cn","阿姆斯特丹 Albert Heijn 商店关闭","youtube","True"
"2395","Amsterdam Albert Heijn stores glued shut","zh-cn","阿姆斯特丹 Albert Heijn 商店关闭","dailymotion","True"
"2396","Amsterdam Albert Heijn stores glued shut","hi","एम्सटर्डम अल्बर्ट हाइजन स्टोर चिपके हुए बंद","youtube","True"
"2397","Amsterdam Albert Heijn stores glued shut","hi","एम्सटर्डम अल्बर्ट हाइजन स्टोर चिपके हुए बंद","dailymotion","True"
