"","topic","language","term","platform","done"
"1631","human footprints New Mexico","ur","انسانی پاؤں کے نشانات نیو میکسیکو","dailymotion","False"
"1632","human footprints New Mexico","de","menschliche Fußabdrücke New Mexico","youtube","False"
"1633","human footprints New Mexico","de","menschliche Fußabdrücke New Mexico","dailymotion","False"
"1634","human footprints New Mexico","jp","人間の足跡ニューメキシコ","youtube","False"
"1635","human footprints New Mexico","jp","人間の足跡ニューメキシコ","dailymotion","False"
"1636","human footprints New Mexico","id","jejak kaki manusia New Mexico","youtube","False"
"1637","human footprints New Mexico","id","jejak kaki manusia New Mexico","dailymotion","False"
"1638","Illegal mining operation","en","Illegal mining operation","youtube","False"
"1639","Illegal mining operation","en","Illegal mining operation","dailymotion","False"
"1640","Illegal mining operation","zh-cn","非法采矿作业","youtube","False"
"1641","Illegal mining operation","zh-cn","非法采矿作业","dailymotion","False"
"1642","Illegal mining operation","hi","अवैध खनन कार्य","youtube","False"
"1643","Illegal mining operation","hi","अवैध खनन कार्य","dailymotion","False"
"1644","Illegal mining operation","es","Operación de minería ilegal","youtube","False"
"1645","Illegal mining operation","es","Operación de minería ilegal","dailymotion","False"
"1646","Illegal mining operation","ar","عملية التعدين غير القانوني","youtube","False"
"1647","Illegal mining operation","ar","عملية التعدين غير القانوني","dailymotion","False"
"1648","Illegal mining operation","bn","অবৈধ খনির অপারেশন","youtube","False"
"1649","Illegal mining operation","bn","অবৈধ খনির অপারেশন","dailymotion","False"
"1650","Illegal mining operation","fr","Exploitation minière illégale","youtube","False"
"1651","Illegal mining operation","fr","Exploitation minière illégale","dailymotion","False"
"1652","Illegal mining operation","ru","Незаконная добыча полезных ископаемых","youtube","False"
"1653","Illegal mining operation","ru","Незаконная добыча полезных ископаемых","dailymotion","False"
"1654","Illegal mining operation","pt","Operação de mineração ilegal","youtube","False"
"1655","Illegal mining operation","pt","Operação de mineração ilegal","dailymotion","False"
"1656","Illegal mining operation","ur","غیر قانونی کان کنی آپریشن۔","youtube","False"
"1657","Illegal mining operation","ur","غیر قانونی کان کنی آپریشن۔","dailymotion","False"
"1658","Illegal mining operation","de","Illegaler Bergbaubetrieb","youtube","False"
"1659","Illegal mining operation","de","Illegaler Bergbaubetrieb","dailymotion","False"
"1660","Illegal mining operation","jp","違法な採掘作業","youtube","False"
"1661","Illegal mining operation","jp","違法な採掘作業","dailymotion","False"
"1662","Illegal mining operation","id","Operasi penambangan ilegal","youtube","False"
"1663","Illegal mining operation","id","Operasi penambangan ilegal","dailymotion","False"
"1664","California oil spill","en","California oil spill","youtube","False"
"1665","California oil spill","en","California oil spill","dailymotion","False"
"1666","California oil spill","zh-cn","加州漏油","youtube","False"
"1667","California oil spill","zh-cn","加州漏油","dailymotion","False"
"1668","California oil spill","hi","कैलिफोर्निया तेल रिसाव","youtube","False"
"1669","California oil spill","hi","कैलिफोर्निया तेल रिसाव","dailymotion","False"
"1670","California oil spill","es","Derrame de petróleo de California","youtube","False"
"1671","California oil spill","es","Derrame de petróleo de California","dailymotion","False"
"1672","California oil spill","ar","تسرب النفط في كاليفورنيا","youtube","False"
"1673","California oil spill","ar","تسرب النفط في كاليفورنيا","dailymotion","False"
"1674","California oil spill","bn","ক্যালিফোর্নিয়ার তেল ছিটানো","youtube","False"
"1675","California oil spill","bn","ক্যালিফোর্নিয়ার তেল ছিটানো","dailymotion","False"
"1676","California oil spill","fr","Marée noire en Californie","youtube","False"
"1677","California oil spill","fr","Marée noire en Californie","dailymotion","False"
"1678","California oil spill","ru","Разлив нефти в Калифорнии","youtube","False"
"1679","California oil spill","ru","Разлив нефти в Калифорнии","dailymotion","False"
"1680","California oil spill","pt","Derramamento de óleo na Califórnia","youtube","False"
"1681","California oil spill","pt","Derramamento de óleo na Califórnia","dailymotion","False"
"1682","California oil spill","ur","کیلیفورنیا میں تیل پھیلنا۔","youtube","False"
"1683","California oil spill","ur","کیلیفورنیا میں تیل پھیلنا۔","dailymotion","False"
"1684","California oil spill","de","Ölpest in Kalifornien","youtube","False"
"1685","California oil spill","de","Ölpest in Kalifornien","dailymotion","False"
"1686","California oil spill","jp","カリフォルニアの油流出","youtube","False"
"1687","California oil spill","jp","カリフォルニアの油流出","dailymotion","False"
"1688","California oil spill","id","tumpahan minyak California","youtube","False"
"1689","California oil spill","id","tumpahan minyak California","dailymotion","False"
"1690","China coal shortage","en","China coal shortage","youtube","False"
"1691","China coal shortage","en","China coal shortage","dailymotion","False"
"1692","China coal shortage","zh-cn","中国煤炭短缺","youtube","False"
"1693","China coal shortage","zh-cn","中国煤炭短缺","dailymotion","False"
"1694","China coal shortage","hi","चीन कोयले की कमी","youtube","False"
"1695","China coal shortage","hi","चीन कोयले की कमी","dailymotion","False"
"1696","China coal shortage","es","Escasez de carbón en China","youtube","False"
"1697","China coal shortage","es","Escasez de carbón en China","dailymotion","False"
"1698","China coal shortage","ar","نقص الفحم في الصين","youtube","False"
"1699","China coal shortage","ar","نقص الفحم في الصين","dailymotion","False"
"1700","China coal shortage","bn","চীনের কয়লার ঘাটতি","youtube","False"
"1701","China coal shortage","bn","চীনের কয়লার ঘাটতি","dailymotion","False"
"1702","China coal shortage","fr","Pénurie de charbon en Chine","youtube","False"
"1703","China coal shortage","fr","Pénurie de charbon en Chine","dailymotion","False"
"1704","China coal shortage","ru","Дефицит угля в Китае","youtube","False"
"1705","China coal shortage","ru","Дефицит угля в Китае","dailymotion","False"
"1706","China coal shortage","pt","Escassez de carvão na China","youtube","False"
"1707","China coal shortage","pt","Escassez de carvão na China","dailymotion","False"
"1708","China coal shortage","ur","چین کوئلے کی قلت","youtube","False"
"1709","China coal shortage","ur","چین کوئلے کی قلت","dailymotion","False"
"1710","China coal shortage","de","Kohleknappheit in China","youtube","False"
"1711","China coal shortage","de","Kohleknappheit in China","dailymotion","False"
"1712","China coal shortage","jp","中国の石炭不足","youtube","False"
"1713","China coal shortage","jp","中国の石炭不足","dailymotion","False"
"1714","China coal shortage","id","kekurangan batubara Cina","youtube","False"
"1715","China coal shortage","id","kekurangan batubara Cina","dailymotion","False"
"1716","Cyclone Shaheen","en","Cyclone Shaheen","youtube","False"
"1717","Cyclone Shaheen","en","Cyclone Shaheen","dailymotion","False"
"1718","Cyclone Shaheen","zh-cn","气旋沙欣","youtube","False"
"1719","Cyclone Shaheen","zh-cn","气旋沙欣","dailymotion","False"
"1720","Cyclone Shaheen","hi","चक्रवात शाहीन","youtube","False"
"1721","Cyclone Shaheen","hi","चक्रवात शाहीन","dailymotion","False"
"1722","Cyclone Shaheen","es","Ciclón Shaheen","youtube","False"
"1723","Cyclone Shaheen","es","Ciclón Shaheen","dailymotion","False"
"1724","Cyclone Shaheen","ar","إعصار شاهين","youtube","False"
"1725","Cyclone Shaheen","ar","إعصار شاهين","dailymotion","False"
"1726","Cyclone Shaheen","bn","ঘূর্ণিঝড় শাহীন","youtube","False"
"1727","Cyclone Shaheen","bn","ঘূর্ণিঝড় শাহীন","dailymotion","False"
"1728","Cyclone Shaheen","fr","Cyclone Shaheen","youtube","False"
"1729","Cyclone Shaheen","fr","Cyclone Shaheen","dailymotion","False"
"1730","Cyclone Shaheen","ru","Циклон Шахин","youtube","False"
"1731","Cyclone Shaheen","ru","Циклон Шахин","dailymotion","False"
"1732","Cyclone Shaheen","pt","Ciclone Shaheen","youtube","False"
"1733","Cyclone Shaheen","pt","Ciclone Shaheen","dailymotion","False"
"1734","Cyclone Shaheen","ur","سمندری طوفان شاہین","youtube","False"
"1735","Cyclone Shaheen","ur","سمندری طوفان شاہین","dailymotion","False"
"1736","Cyclone Shaheen","de","Zyklon Shaheen","youtube","False"
"1737","Cyclone Shaheen","de","Zyklon Shaheen","dailymotion","False"
"1738","Cyclone Shaheen","jp","サイクロンシャヒーン","youtube","False"
"1739","Cyclone Shaheen","jp","サイクロンシャヒーン","dailymotion","False"
"1740","Cyclone Shaheen","id","Topan Shaheen","youtube","False"
"1741","Cyclone Shaheen","id","Topan Shaheen","dailymotion","False"
"1742","Thailand flood warning","en","Thailand flood warning","youtube","False"
"1743","Thailand flood warning","en","Thailand flood warning","dailymotion","False"
"1744","Thailand flood warning","zh-cn","泰国洪水警告","youtube","False"
"1745","Thailand flood warning","zh-cn","泰国洪水警告","dailymotion","False"
"1746","Thailand flood warning","hi","थाईलैंड बाढ़ चेतावनी","youtube","False"
"1747","Thailand flood warning","hi","थाईलैंड बाढ़ चेतावनी","dailymotion","False"
"1748","Thailand flood warning","es","Advertencia de inundaciones en Tailandia","youtube","False"
"1749","Thailand flood warning","es","Advertencia de inundaciones en Tailandia","dailymotion","False"
"1750","Thailand flood warning","ar","تحذير من الفيضانات في تايلاند","youtube","False"
"1751","Thailand flood warning","ar","تحذير من الفيضانات في تايلاند","dailymotion","False"
"1752","Thailand flood warning","bn","থাইল্যান্ডে বন্যার সতর্কতা","youtube","False"
"1753","Thailand flood warning","bn","থাইল্যান্ডে বন্যার সতর্কতা","dailymotion","False"
"1754","Thailand flood warning","fr","Alerte aux inondations en Thaïlande","youtube","False"
"1755","Thailand flood warning","fr","Alerte aux inondations en Thaïlande","dailymotion","False"
"1756","Thailand flood warning","ru","Предупреждение о наводнении в Таиланде","youtube","False"
"1757","Thailand flood warning","ru","Предупреждение о наводнении в Таиланде","dailymotion","False"
"1758","Thailand flood warning","pt","Alerta de inundação na Tailândia","youtube","False"
